,Area,Perimeter,Compactness,Occlusivity,Min_radial,Volume,RayPortion_sky,RayPortion_obstacles,Betweenness_car,Betweenness_ped,subjective,objective,objective_discrete
109,2029.30162,261.00014080000005,0.374347539,109.8279639,3.31039241,394398.0,0.13609008,0.458745875,4097812,2452,2,0.933333333,0
110,2097.663223,268.80601989999997,0.36481076700000004,89.62602301,3.315723974,401922.0,0.139584547,0.454863133,4097812,2452,2,1.1,0
111,2245.316147,304.1559789,0.30499635399999997,116.4216082,3.321055484,427125.0,0.148903126,0.442438361,4097812,2452,2,1.133333333,0
112,3147.107208,498.5193954,0.159131913,164.1638447,3.326386995,533396.0,0.185012619,0.38827412200000005,4097812,2452,2,1.233333333,1
113,3512.046875,612.2709145,0.117728852,137.6760251,5.831979542999999,647076.0,0.21995729,0.326344399,4097812,2452,2,1.333333333,2
114,2412.869247,467.3129255,0.138844303,111.25957140000001,5.112476611,674896.0,0.22616967600000001,0.323432343,4077232,2446,2,1.6,3
115,1501.647461,224.60178390000002,0.374068766,42.68289959,1.4210683659999999,469230.0,0.162686857,0.5191225,185196,1398,1,1.3666666669999998,2
116,1518.400322,226.2496921,0.37276136600000004,31.43182879,1.268121357,445080.5,0.154824306,0.52116094,185196,1398,1,1.2,1
117,1453.497101,226.0386954,0.357485516,26.82942442,4.49470259,447640.0,0.15511551199999998,0.437584935,185196,1398,1,1.266666667,1
118,1428.001419,226.88953880000003,0.348585693,26.50288275,4.399529753,447425.0,0.154921374,0.430596001,185196,1398,1,1.4,2
119,1396.421921,230.85276969999998,0.329273169,25.87644992,4.299182517,658698.0,0.200737721,0.371772471,185196,1398,1,1.766666667,3
120,1378.1177910000001,244.79821800000002,0.289066208,32.2568596,4.2050173719999995,641202.5,0.19598136300000002,0.37701417200000004,185196,1398,1,1.4333333330000002,2
121,1655.133384,389.1166454,0.137374169,42.26296299,4.121016535,612827.5,0.188604155,0.387303436,185196,1398,1,1.1,0
122,1222.7449800000002,245.15894680000002,0.255652626,23.01065723,4.04775798,559642.0,0.174335081,0.405358183,185196,1398,1,1.266666667,1
123,1232.457703,230.10355130000002,0.292506314,32.15022777,4.029085345,473302.0,0.152980004,0.42943117799999997,185196,1398,1,1.1,0
124,1943.329697,424.3242648,0.135631516,173.8860165,4.052597339,477433.0,0.160939623,0.405164046,167032,1358,1,1.266666667,1
125,1304.249443,312.09751939999995,0.202300801,139.7784894,3.8920005460000002,428093.0,0.14909726199999998,0.41923898200000004,167032,1358,1,1.4333333330000002,2
126,1313.563232,234.31309469999997,0.300654513,57.31109285,4.676311136,355282.0,0.127159775,0.45136866600000003,167032,1358,1,1.3,1
127,1362.554382,236.3302702,0.306566719,50.42178973,5.017526123000001,326769.0,0.120170841,0.45699864100000004,167032,1358,1,1.333333333,2
128,1502.335312,238.7316557,0.331250635,127.3821982,4.7452158330000005,318629.0,0.116288099,0.460493108,167032,1488,1,1.3666666669999998,2
129,1506.934441,245.72119390000003,0.313640405,124.6296687,6.029200223999999,309015.5,0.11162881,0.46194913600000004,167032,1488,1,1.166666667,0
130,1420.2687230000001,239.38969049999997,0.311436493,122.6206578,6.630741055,288270.0,0.10347505300000001,0.47291788,164304,1488,1,1.1,0
131,1352.449814,230.07400780000003,0.321067175,119.7164381,6.068715057,301006.0,0.10716365800000001,0.496214327,164304,1488,1,1.266666667,1
132,1313.4496,213.7354442,0.36130184600000004,115.59874170000002,2.347754423,293575.0,0.104057465,0.517763541,164304,1488,2,1.6333333330000002,3
133,1294.704078,206.7042919,0.380788086,113.0903847,2.29003845,264063.5,0.091632693,0.5490196079999999,164304,1488,1,1.3,1
134,1344.173676,205.62995990000002,0.399448908,112.78613130000001,2.226846641,282505.5,0.09561250199999999,0.548048922,164304,1488,2,1.333333333,2
135,1563.757767,222.29514280000004,0.39766685700000004,120.93112409999999,2.168689632,348733.0,0.115705688,0.526887983,164304,1488,2,1.9,3
136,3506.977554,506.31782810000004,0.17190812800000002,144.6632783,2.813394007,619965.0,0.19918462399999998,0.365560085,164304,1488,2,1.8,3
137,2615.147186,535.8701229,0.114442388,204.8902146,7.618176436000001,662565.0,0.21374490399999999,0.330809552,985478,1698,2,1.3666666669999998,2
138,1775.439972,313.7904258,0.22658777800000002,164.34,3.621602414,600354.0,0.19996117300000002,0.381867599,985478,1698,2,1.4,2
139,1614.81604,233.7681293,0.37133194799999997,84.40542346,2.581665889,469603.0,0.15259173,0.462046205,985478,1698,2,1.7,3
140,1605.979065,234.16804199999999,0.36803955299999996,119.56469650000001,2.560669285,376093.0,0.125218404,0.495826053,985478,1698,2,1.533333333,3
141,1636.710953,233.40888909999998,0.377526176,112.6601243,2.540254404,361794.0,0.122500485,0.498738109,985478,1698,2,1.233333333,1
142,1620.559647,235.5549412,0.367020605,118.327828,2.5458075030000002,365950.0,0.126771501,0.493690546,985478,1698,2,1.7,3
143,1642.893585,239.74429569999998,0.359188756,106.99890819999999,2.547011965,370308.0,0.131042516,0.49155503799999994,985478,1698,2,1.533333333,3
144,2645.98764,413.18490319999995,0.194764045,165.99321030000002,2.548093377,428842.0,0.1492914,0.440496991,985478,1698,2,1.4333333330000002,2
145,1685.484818,241.7330339,0.36246218399999997,129.13353130000002,2.40495201,489609.0,0.16967579100000002,0.41661813200000003,985478,1698,2,1.2,1
146,1729.6845399999997,245.4266318,0.360855553,111.68514740000002,3.6339595719999997,348035.0,0.11745292199999999,0.499708794,985478,1698,2,1.2,1
